Date,Close,High,Low,Open,Volume,MA_5,MA_20,MA_60,RSI,Volatility,Volume_MA,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,Stoch_K,Stoch_D,Williams_R,Price_Change,Price_Change_5,Price_Change_20,Volume_Change,HL_Spread,CO_Spread
2022-09-21,1664.5999755859375,1680.0999755859375,1664.5999755859375,1665.5,2337,1665.519970703125,1705.884991455078,1737.863330078125,35.56885089524255,28.81813363780352,821.9,-22.4853623158981,-18.28044949670108,-4.20491281919702,1763.521258730685,1705.884991455078,1648.248724179471,0.0675734502200464,0.14184863263505135,16.884843313856415,14.655142588131552,-83.11515668614359,0.002952355581262056,-0.018803433194260255,-0.047057517142464644,-0.17420494699646638,0.009311546454002569,-0.0005403929234839387
2022-09-22,1670.800048828125,1670.800048828125,1668.300048828125,1668.300048828125,973,1666.5999755859375,1702.0349914550782,1735.418330891927,41.78346920448317,28.057124871937994,861.2,-22.12854702180539,-19.050069001721944,-3.0784780200834447,1758.149241198954,1702.0349914550782,1645.9207417112023,0.06593783327087015,0.2216843959464857,25.000119833383668,17.452054663196282,-74.99988016661634,0.0037246625814739698,0.0032424788848928188,-0.04405538268043152,-0.5836542575952075,0.0014962891590489622,0.0014985313953302893
2022-09-23,1645.300048828125,1667.0,1645.300048828125,1667.0,1224,1661.3199951171875,1696.4149963378907,1732.6116658528647,30.950980095262395,27.57327265933855,913.8,-23.631001739860494,-19.966255549349654,-3.66474619051084,1751.5615416565677,1696.4149963378907,1641.2684510192137,0.06501539474447436,0.036553493837318485,0.0,13.961654382413348,-100.0,-0.01526214942229942,-0.01579224927609968,-0.06394714994946205,0.2579650565262077,0.013189053988864172,-0.013017367229679064
2022-09-26,1623.300048828125,1623.300048828125,1623.300048828125,1623.300048828125,1205,1652.7400146484374,1690.775,1729.5983337402345,28.80704638872578,30.41825000622969,963.95,-26.29382521708453,-21.23176948289663,-5.062055734187901,1751.6115000124594,1690.775,1629.9384999875408,0.07196285728433326,-0.05455977216026774,0.0,8.333373277794545,-100.0,-0.013371421228407288,-0.0257471513629427,-0.06497317455450247,-0.015522875816993409,0.0,0.0
2022-09-27,1626.699951171875,1636.5999755859375,1626.699951171875,1632.199951171875,888,1646.1400146484375,1685.2799987792969,1726.7283325195312,24.002303863556264,31.60772012786981,960.85,-27.809220914358775,-22.54725976918906,-5.261961145169714,1748.4954390350365,1685.2799987792969,1622.0645585235573,0.0750206972153335,0.036663453023226225,3.2441838929973756,1.0813946309991134,-96.75581610700263,0.002094438638256868,-0.01988311199063386,-0.06328459401076614,-0.2630705394190871,0.006085956052885181,-0.0033696851884177244
2022-09-28,1660.4000244140625,1660.4000244140625,1620.4000244140625,1620.4000244140625,18311,1645.3000244140626,1682.1400024414063,1725.0383321126303,37.906505767018054,30.750105054911263,1857.15,-25.99125761610162,-23.236059338571575,-2.755198277530045,1743.6402125512288,1682.1400024414063,1620.6397923315837,0.07312139301195267,0.3232528150024029,37.14022110944623,13.461468334147858,-62.85977889055378,0.020716834237260562,-0.002523099383319738,-0.03644378397011039,19.620495495495497,0.02409058022877082,0.024685262526124695
2022-09-29,1658.5,1662.5999755859375,1640.0,1657.0,6028,1642.8400146484375,1679.425,1723.764998372396,34.85565586040026,30.294342673813993,2051.9,-24.42229962780698,-23.473307396418658,-0.9489922313883206,1740.0136853476279,1679.425,1618.836314652372,0.07215408291245863,0.32731924384938665,35.37603793815555,25.253480980199708,-64.62396206184445,-0.0011443172645898558,-0.0073617718869185556,-0.0317025030827599,-0.6707989732947408,0.013626756458207719,0.0009052504526252263
2022-09-30,1662.4000244140625,1672.699951171875,1658.0,1661.699951171875,548,1646.260009765625,1677.7150024414063,1722.5066650390625,32.00001337756849,30.2390344953839,2045.15,-22.603629175140668,-23.29937175216306,0.6957425770223935,1738.193071432174,1677.7150024414063,1617.2369334506386,0.07209575989099484,0.373384035875205,41.95805219147361,38.15810374635846,-58.04194780852639,0.0023515371806226426,0.010393226207047856,-0.020157934494879237,-0.9090909090909091,0.008842607649176507,0.0004212994299565272
2022-10-03,1692.9000244140625,1700.0,1661.9000244140625,1667.199951171875,410,1660.1800048828125,1676.8700012207032,1721.7116658528646,46.81411952861195,29.522907329429692,2056.55,-18.488105268633717,-22.337118455457194,3.849013186823477,1735.9158158795626,1676.8700012207032,1617.8241865618438,0.07042384277359139,0.6357422476594968,89.06631235294206,55.46680082752372,-10.93368764705794,0.018346967969246952,0.04287560739998897,-0.009884210978731489,-0.25182481751824815,0.022505744601855303,0.015415111561227504
2022-10-04,1721.0999755859375,1728.0,1696.0,1701.199951171875,291,1679.060009765625,1677.9049987792969,1721.5633321126302,55.86831547025905,30.729416155930632,2036.25,-12.803432538786637,-20.430381272123086,7.626948733336448,1739.363831091158,1677.9049987792969,1616.4461664674357,0.07325662937600581,0.8514139073409001,93.58733645013551,74.87056699818372,-6.412663549864487,0.016657777048373124,0.058031614463415204,0.012173577319847473,-0.2902439024390244,0.018592760707643263,0.01169763989256779
2022-10-05,1711.4000244140625,1726.5999755859375,1703.0,1724.0999755859375,418,1689.260009765625,1677.7099975585938,1721.3649983723958,62.221044615997315,30.491077032125144,2024.6,-8.977506333514157,-18.1398062844013,9.162299950887142,1738.6921516228442,1677.7099975585938,1616.7278434943435,0.07269689535496802,0.7762285735263884,84.57250989552549,89.07538623286769,-15.427490104474515,-0.0056359022192029595,0.030715489791682815,-0.002273668922662786,0.436426116838488,0.01378986516844155,-0.007366133838937563
2022-10-06,1711.699951171875,1723.300048828125,1709.0999755859375,1721.0,133,1699.9,1677.8949951171876,1720.9899983723958,60.976951350076575,30.695069044940553,1971.6,-5.8537522565832205,-15.682595478837683,9.828843222254463,1739.2851332070686,1677.8949951171876,1616.5048570273066,0.07317518470289425,0.7753288810426988,84.8512522987456,87.67036621480219,-15.148747701254397,0.00017525228090087275,0.032077148731911365,0.0021662477587089946,-0.6818181818181819,0.008295889260536437,-0.0054038633516124345
2022-10-07,1700.5,1710.0999755859375,1693.699951171875,1710.0999755859375,179,1707.5199951171876,1677.1099975585937,1720.9233317057292,59.12721305340952,29.853105431217376,1948.8,-4.23310055467482,-13.392696494005113,9.159595939330293,1736.8162084210285,1677.1099975585937,1617.403786696159,0.071201305757345,0.6958757900019622,74.44237338322031,81.28871185916378,-25.55762661677968,-0.006543174324569634,0.022918656777189517,-0.009148089743945431,0.34586466165413543,0.009644236644553073,-0.0056136926045205204
2022-10-10,1667.300048828125,1693.4000244140625,1667.0,1693.4000244140625,195,1702.4,1674.070001220703,1720.3383321126303,51.77076021528986,27.380723005753477,1955.15,-5.563547883931278,-11.826866771990346,6.263318888059068,1728.83144723221,1674.070001220703,1619.3085552091961,0.06542312564179013,0.43818687337843965,43.58739317427129,67.62700628541238,-56.41260682572871,-0.019523640794986807,-0.015121965394736203,-0.03518310723729823,0.0893854748603351,0.015833997265589938,-0.015412764385053328
2022-10-11,1678.699951171875,1678.699951171875,1661.0,1661.800048828125,167,1693.9199951171875,1672.7549987792968,1719.8299987792968,53.188600794258555,26.43220009729285,1941.9,-5.633124973346867,-10.588118412261652,4.954993438914785,1725.6193989738824,1672.7549987792968,1619.8905985847111,0.06320638734681859,0.5562283159432034,54.182100358609986,57.403955638700516,-45.817899641390014,0.006837343015591246,-0.024635422122778028,-0.015425248579545414,-0.14358974358974363,0.010543844455061152,0.010169636446735901
2022-10-12,1670.300048828125,1672.699951171875,1668.0,1668.0,149,1685.7,1671.445001220703,1719.1683329264322,49.88804277116008,25.835962962612776,1922.75,-6.293519461440383,-9.7291986220974,3.435679160657017,1723.1169271459287,1671.445001220703,1619.7730752954774,0.06182904718670156,0.488920943316155,46.375497896101805,48.048330476327685,-53.624502103898195,-0.005003814015653085,-0.024015411358901284,-0.015443531489463647,-0.10778443113772451,0.0028138364572116636,0.0013789261559502399
2022-10-13,1670.0,1675.300048828125,1641.5,1675.199951171875,729,1677.360009765625,1671.675,1718.6766662597656,56.23422510771293,25.79976637702254,1902.95,-6.763137049951638,-9.135986307668247,2.3728492577166094,1723.2745327540451,1671.675,1620.0754672459548,0.06173392884866399,0.48376923287286316,46.09664204461013,48.88474676644063,-53.90335795538987,-0.00017963768146656012,-0.024361717801841487,0.002762084495318673,3.8926174496644297,0.020239550196482037,-0.0031040779151392697
2022-10-14,1641.699951171875,1667.0,1640.0,1665.300048828125,82,1665.6,1670.175,1717.4933329264322,54.50096211155717,26.656127849607262,1883.85,-9.31155202382115,-9.171099450898827,-0.14045257292232272,1723.4872556992145,1670.175,1616.8627443007854,0.06384032295922831,0.23294087396357846,19.79547545603369,37.42253846558186,-80.20452454396631,-0.016946137022829322,-0.03457809398890033,-0.017945804197080806,-0.887517146776406,0.01644636706039183,-0.014171678955307446
2022-10-17,1657.0,1657.0,1646.800048828125,1650.199951171875,238,1663.539990234375,1669.7150024414063,1716.325,57.00417849935212,26.80728646380089,1866.75,-9.981542173482921,-9.333187995415647,-0.6483541780672741,1723.3295753690081,1669.7150024414063,1616.1004295138046,0.06422002898603438,0.3814221418999645,34.01485491667792,33.30232413910723,-65.98514508332208,0.00931963774330602,-0.006177681596881368,-0.005521516889617328,1.9024390243902438,0.006155673610063367,0.004120742352038009
2022-10-18,1649.0,1655.199951171875,1649.0,1651.4000244140625,597,1657.6,1669.1800048828125,1715.1583333333333,47.00943324326418,27.122594164426545,1755.1,-11.030890100728357,-9.67272841647819,-1.3581616842501667,1723.4251932116656,1669.1800048828125,1614.9348165539593,0.0649962115172372,0.31399267377896944,10.227272727272728,21.345867699994766,-89.77272727272727,-0.004828002414001165,-0.0176922332970475,-0.006446919013475938,1.5084033613445378,0.0037598248464978776,-0.0014533271034158177
2022-10-19,1627.5,1637.5,1627.5,1637.5,84,1649.039990234375,1667.3250061035155,1713.6550008138022,42.62606013161776,28.676501382438403,1642.45,-13.442420355969489,-10.42666680437645,-3.015753551593038,1724.6780088683922,1667.3250061035155,1609.9720033386388,0.0687964284766637,0.15280801192937193,0.0,14.747375881316868,-100.0,-0.013038204972710687,-0.025624167860231695,-0.02228762232973025,-0.8592964824120604,0.006144393241167435,-0.0061068702290076335
2022-10-20,1630.800048828125,1641.4000244140625,1622.800048828125,1622.800048828125,477,1641.2,1665.3250061035155,1712.1833353678385,42.461828226582824,29.794462114569868,1617.65,-14.915354178134294,-11.32440427912802,-3.590949899006274,1724.9139303326554,1665.3250061035155,1605.7360818743757,0.07156431808895304,0.21030726160930302,7.604566267269128,5.943946331513938,-92.39543373273087,0.0020276797715053085,-0.023473024653817398,-0.02394062654478335,4.678571428571429,0.01140542986818233,0.004929750899241747
2022-10-21,1651.0,1653.9000244140625,1634.0999755859375,1634.0999755859375,224,1643.060009765625,1665.6100036621094,1710.5283345540365,39.48818586566854,29.619580912357954,1567.65,-14.287994495998419,-11.9171223225021,-2.370872173496318,1724.8491654868253,1665.6100036621094,1606.3708418373935,0.07113209177955121,0.3766862729646708,26.806049677534645,11.470205314934576,-73.19395032246535,0.012386528432097199,0.005664889507663418,0.003464384004567833,-0.5303983228511531,0.011992761252649909,0.010342099422651711
2022-10-24,1648.699951171875,1662.699951171875,1648.699951171875,1662.699951171875,29,1641.4,1666.8799987792968,1708.625,29.123380577560866,28.221521966741,1508.85,-13.817126908010323,-12.297123239603746,-1.5200036684065772,1723.3230427127787,1666.8799987792968,1610.4369548458149,0.06772298422779896,0.33895227524540533,24.951753968169967,19.7874566376579,-75.04824603183003,-0.001393124668761403,-0.005009081972314422,0.01564707791519293,-0.8705357142857143,0.00849153903962269,-0.008420039941742204
2022-10-25,1652.800048828125,1652.800048828125,1637.300048828125,1648.199951171875,880,1642.160009765625,1668.1850036621095,1706.6883341471355,32.53873624435025,26.8351495247274,1508.45,-12.963680102586522,-12.430434612200303,-0.5332454903862196,1721.8553027115643,1668.1850036621095,1614.5147046126547,0.06434573974904968,0.3566716125448834,29.850746268656714,27.20284997145376,-70.1492537313433,0.0024868670938793525,0.0023044565361582947,0.016044813696248994,29.344827586206897,0.009378024892357593,0.002790982764548268
2022-10-26,1664.0,1667.0,1649.800048828125,1649.800048828125,89,1649.460009765625,1668.3650024414062,1704.9033345540365,36.65361941649419,26.792222077177772,597.35,-11.253847553542528,-12.195117200468749,0.9412696469262212,1721.9494465957619,1668.3650024414062,1614.7805582870506,0.06423587653294419,0.4592698729053496,47.19356900054673,33.998689745791125,-52.80643099945327,0.006776349734389342,0.022427035330261136,0.0021681375168660644,-0.8988636363636364,0.010336509117713341,0.008607074040251978
2022-10-27,1660.699951171875,1660.699951171875,1660.699951171875,1660.699951171875,2298,1655.439990234375,1668.475,1703.2816670735676,38.34893517267798,26.75407776234757,410.85,-10.049237940967714,-11.765941348568543,1.7167034076008285,1721.9831555246951,1668.475,1614.9668444753047,0.06414019451858159,0.42734706745276846,53.68259978732786,43.57563835217709,-46.31740021267215,-0.0019832024207482313,0.0183344992939114,0.0013264704081248357,24.820224719101123,0.0,0.0
2022-10-28,1639.5999755859375,1661.0,1638.699951171875,1661.0,626,1653.1599853515625,1667.3349975585938,1700.8,41.27282279198598,27.501868316032937,414.75,-10.674123186507131,-11.547577716156262,0.8734545296491305,1722.3387341906598,1667.3349975585938,1612.3312609265279,0.06597802686635325,0.2478805652952,30.053588742433373,43.64325251010265,-69.94641125756662,-0.012705471311086791,-0.00690492090494399,-0.013715139853995861,-0.7275892080069626,0.01360090824602246,-0.01288381963519717
2022-10-31,1635.9000244140625,1641.800048828125,1633.4000244140625,1641.800048828125,522,1650.6,1664.4849975585937,1698.5166666666667,35.82785027886172,27.666091153967127,420.35,-11.337216014398336,-11.505505375804677,0.168289361406341,1719.817179866528,1664.4849975585937,1609.1528152506594,0.06648564858090468,0.24169667675991624,24.952334449404763,36.22950765972198,-75.04766555059523,-0.0022566182160088655,-0.007763648412019708,-0.033670033184463155,-0.16613418530351443,0.005134803037289014,-0.0035936315255160256
2022-11-01,1645.0,1653.699951171875,1630.800048828125,1630.800048828125,985,1649.039990234375,1660.679998779297,1696.1533325195312,41.66116801102091,24.52462615592088,455.05,-11.001610165983038,-11.404726333840351,0.40311616785731275,1709.7292510911386,1660.679998779297,1611.6307464674553,0.05907128687994786,0.3401606748293751,42.285621279761905,32.430514823866666,-57.71437872023809,0.005562672198869079,-0.004719293682049042,-0.04421589487271349,0.8869731800766283,0.01392091327887538,0.0087073526776498
2022-11-02,1645.699951171875,1664.699951171875,1634.0,1650.800048828125,612,1645.37998046875,1657.3949951171876,1693.6816650390624,42.01182339703564,21.598908742407513,464.75,-10.5574600754112,-11.235273082154523,0.6778130067433228,1700.5928126020026,1657.3949951171876,1614.1971776323726,0.05212736566971552,0.36463385621942984,51.809791044116594,39.68258225776108,-48.190208955883406,0.0004255022321428825,-0.010997625497671248,-0.03838966478026162,-0.3786802030456853,0.01865464670519926,-0.0030894702601144655
2022-11-03,1627.300048828125,1629.199951171875,1615.0999755859375,1629.199951171875,1427,1638.7,1653.175,1690.8766662597657,44.936741459796615,18.44516008783705,529.45,-11.55696477745164,-11.299611421213948,-0.25735335623769195,1690.065320175674,1653.175,1616.2846798243258,0.044629661319187754,0.14929890756359998,23.50687380193572,39.200762041938056,-76.49312619806427,-0.011180593601310962,-0.020111942750513867,-0.049307650143921355,1.331699346405229,0.008664643988729294,-0.001166156641720625
2022-11-04,1672.5,1674.5,1629.0,1630.199951171875,159,1645.2800048828126,1651.775,1688.9233337402343,54.503199649322404,15.489987738524144,528.45,-8.602655094086003,-10.76022015578836,2.157565061702357,1682.7549754770484,1651.775,1620.7950245229517,0.03751113254171828,0.8344902583178949,96.632998016872,57.316554287641424,-3.367001983127999,0.027776039953065323,0.020065884913364362,-0.016465745369009133,-0.8885774351786966,0.027204783258594916,0.02594776720347554
2022-11-07,1676.5,1677.9000244140625,1672.9000244140625,1676.9000244140625,42,1653.4,1652.2349975585937,1686.8883341471353,58.17966209513795,16.099887563286668,520.8,-5.870900725705042,-9.782356269771697,3.911455544066655,1684.434772685167,1652.2349975585937,1620.0352224320204,0.03897723407887246,0.8767883835527361,97.77066349439605,72.63684510440125,-2.229336505603956,0.0023916292974588416,0.024818127623953856,0.00551787374944368,-0.7358490566037736,0.0029824038174768863,-0.0002385499482607947
2022-11-08,1712.0999755859375,1712.0999755859375,1703.199951171875,1703.199951171875,23,1666.8199951171875,1653.9049987792969,1685.7333333333333,73.2162609600417,20.199745900404217,513.6,-0.8238483877737508,-7.990654693372107,7.166806305598357,1694.3044905801053,1653.9049987792969,1613.5055069784885,0.04885346114876753,1.2202439215519556,100.0,98.13455383708934,-0.0,0.02123470061791677,0.04079025871485564,0.019896363486962887,-0.45238095238095233,0.005198308825988165,0.005225472445521678
2022-11-09,1710.0999755859375,1720.199951171875,1706.0,1707.4000244140625,497,1679.7,1655.8949951171876,1684.6816670735677,71.91819322222155,23.57791227541459,531.0,2.9802393230015696,-5.796475890097372,8.776715213098942,1703.0508196680169,1655.8949951171876,1608.7391705663583,0.05695509037696204,1.0747432155525385,90.39012565927857,96.05359638455819,-9.609874340721435,-0.001168156082307914,0.039132300130533704,0.02382801029415993,20.608695652173914,0.008303579541897614,0.0015813231423617653
2022-11-10,1750.300048828125,1750.300048828125,1708.199951171875,1708.199951171875,325,1704.3,1659.9099975585937,1684.515000406901,74.7138121197833,31.583972542219822,510.8,9.1335305308437,-2.810474605909157,11.944005136752857,1723.0779426430333,1659.9099975585937,1596.742052474154,0.07611008449536119,1.2154740521375402,100.0,96.79670855309284,-0.0,0.023507440393017776,0.07558532311762445,0.04808386157372757,-0.34607645875251514,0.02405307460537249,0.024645883889276608
2022-11-11,1766.0,1766.0,1757.5999755859375,1763.800048828125,257,1723.0,1666.125,1684.6933329264323,77.36821179076115,39.138322067604335,519.55,15.102817120147392,0.7721837393021537,14.330633380845239,1744.4016441352087,1666.125,1587.8483558647913,0.09396251077825338,1.137961687700127,100.0,96.79670855309284,-0.0,0.008969862728614109,0.05590433482810164,0.07571423069081384,-0.20923076923076922,0.00475652571577718,0.0012472792328907436
2022-11-14,1773.5999755859375,1773.5999755859375,1761.5999755859375,1762.0,358,1742.4199951171875,1671.9549987792968,1685.1266662597657,77.73188769290697,45.82126825644233,525.55,20.213762590187798,4.660499509479284,15.553263080708515,1763.5975352921814,1671.9549987792968,1580.3124622664122,0.10962320945216024,1.0545731309627695,100.0,100.0,-0.0,0.004303496934279449,0.05791826757288243,0.0703681204501736,0.3929961089494163,0.006765899957816365,0.006583414066933882
2022-11-15,1773.800048828125,1773.800048828125,1769.9000244140625,1770.800048828125,57,1754.760009765625,1678.195001220703,1685.790000406901,76.54742565981782,50.76204213316914,498.55,24.003668586431786,8.529133324869788,15.474535261561998,1779.7190854870414,1678.195001220703,1576.6709169543647,0.12099199937133734,0.9708491009710148,100.0,100.0,-0.0,0.0001128062950730424,0.03603765791835367,0.07568226126629773,-0.840782122905028,0.0021986832262402304,0.0016941494902178997
2022-11-16,1773.0,1778.9000244140625,1773.0,1776.5999755859375,303,1767.3400146484375,1685.4700012207031,1686.2266662597656,77.48413024669819,53.46834068367137,509.5,26.63560051644322,12.150426763184475,14.485173753258744,1792.406682588046,1685.4700012207031,1578.5333198533604,0.12689241729593975,0.9092608712936342,96.39803256697842,98.79934418899279,-3.6019674330215743,-0.0004510366479320016,0.036781489569059245,0.08940092165898617,4.315789473684211,0.0033277069453257193,-0.0020263287377059644
2022-11-17,1760.800048828125,1763.0,1756.0,1763.0,18,1769.4400146484375,1691.9700012207031,1686.4433329264323,81.0133596549042,54.366794254042716,486.55,27.420900362240218,15.204521482995625,12.216378879244592,1800.7035897287885,1691.9700012207031,1583.2364127126177,0.1285289791540483,0.8165077532702956,88.9499571487126,95.11599657189699,-11.050042851287403,-0.006880965127961103,0.005998971437514378,0.07971547467969264,-0.9405940594059405,0.003975465587168031,-0.001247845247802042
2022-11-18,1751.9000244140625,1763.300048828125,1747.5999755859375,1763.300048828125,414,1766.62001953125,1697.0150024414063,1686.3466674804688,78.91328133272157,55.042205799091164,496.05,27.01370142364044,17.56635747112459,9.447343952515851,1807.0994140395887,1697.0150024414063,1586.9305908432239,0.129738878489359,0.7492860759114163,83.5164884301524,89.62149271528112,-16.483511569847597,-0.005054534397580079,-0.007984131135864936,0.06111449086254539,22.0,0.00896174040949541,-0.0064651642365908535
2022-11-21,1737.4000244140625,1744.9000244140625,1736.0999755859375,1739.0,544,1759.380029296875,1701.4500061035155,1686.3683349609375,72.427203681548,54.515311531549614,521.8,25.230127310223224,19.09911143894432,6.131015871278905,1810.4806291666148,1701.4500061035155,1592.4193830404163,0.12816200613827014,0.6648620236249665,74.66423221671573,82.37689259852691,-25.335767783284275,-0.00827672800840884,-0.020410437342228582,0.05380000962524489,0.31400966183574885,0.005065067747476758,-0.0009200549660365152
2022-11-22,1738.300048828125,1741.699951171875,1738.300048828125,1741.699951171875,15,1752.280029296875,1705.7250061035156,1686.396669514974,72.45395722210054,53.84776760371196,478.55,23.617014185331755,20.00269198822181,3.6143221971099457,1813.4205413109396,1705.7250061035156,1598.0294708960917,0.1262753782961053,0.6512367372605983,75.21369750717292,77.79813938468034,-24.786302492827065,0.0005180294701365717,-0.020013529723067358,0.051730395373972504,-0.9724264705882353,0.0019558777243560707,-0.0019520597342053262
2022-11-23,1744.9000244140625,1750.9000244140625,1736.5,1736.5,39,1746.6600341796875,1709.7700073242188,1686.7583374023438,80.2469035022998,53.58639098146349,476.05,22.61053313211187,20.52426021699982,2.0862729151120476,1816.9427892871458,1709.7700073242188,1602.5972253612917,0.1253651444391072,0.6638943043486348,77.31821583558704,75.73204851982523,-22.681784164412967,0.0037967988267542108,-0.015848829997708647,0.04861780313345099,1.6,0.008252635802958413,0.004837330500467895
2022-11-25,1753.300048828125,1757.9000244140625,1749.199951171875,1753.0,216,1745.1600341796875,1714.4000122070313,1687.4333374023438,75.63451737332115,53.12189550963104,371.95,22.23439712478944,20.866287598557747,1.3681095262316916,1820.6438032262934,1714.4000122070313,1608.1562211877692,0.12394282578485194,0.6830696939929464,75.84907963590803,76.12699765955598,-24.15092036409198,0.004814043381587529,-0.0042594274148228806,0.055759679881309365,4.538461538461538,0.00496211315798598,0.0001711630508414147
2022-11-28,1740.0999755859375,1741.300048828125,1740.0999755859375,1741.300048828125,132767,1742.8000244140626,1719.4250122070312,1688.1583374023437,69.06472134991478,50.355164898604144,6979.0,20.633322933068257,20.81969466545985,-0.1863717323915921,1820.1353420042394,1719.4250122070312,1618.714682409823,0.1171441953934796,0.60264569394489,48.74503132382465,67.30410893177323,-51.25496867617535,-0.007528701804925042,-0.006735572043885085,0.06129543882439048,613.6620370370371,0.0006896576398050944,-0.0006891823399391366
2022-11-29,1748.4000244140625,1758.199951171875,1737.9000244140625,1739.5,19416,1745.0000244140624,1725.0500122070312,1688.801670328776,63.010747419026835,46.68343854534788,7923.7,19.80589465025332,20.616934662418544,-0.8110400121652219,1818.4168892977268,1725.0500122070312,1631.6831351163355,0.10824831330106419,0.625044410473049,58.16187958077486,60.9186635135025,-41.83812041922514,0.00476986894119702,0.0063312995541771055,0.06876948366101687,-0.8537588406757703,0.01161057336670741,0.005116426797391492
2022-11-30,1746.0,1769.4000244140625,1745.0999755859375,1748.0999755859375,3339,1746.5400146484376,1730.1000122070313,1689.561669921875,62.83057737663636,42.87581381035685,8041.4,18.740461487948778,20.241640027524593,-1.5011785395758146,1815.851639827745,1730.1000122070313,1644.3483845863177,0.09912909891414094,0.592709539364638,53.465360210644455,53.457423705081304,-46.534639789355545,-0.0013726975409227293,0.004429586927219953,0.06139817629179323,-0.8280284301606922,0.013917553738903207,-0.001201290323932199
2022-12-01,1801.0999755859375,1803.699951171875,1768.699951171875,1768.699951171875,1053,1757.7800048828126,1737.8700134277344,1690.9916687011719,66.40822696221107,40.80669379156982,8063.45,22.08759354156905,20.610830730333486,1.476762811235563,1819.483401010874,1737.8700134277344,1656.2566258445947,0.09392346602743588,0.8873749395207411,96.15388088027895,69.26037355723274,-3.846119119721044,0.03155783252344646,0.03220812103017012,0.09442792065674221,-0.6846361185983827,0.019432569249030016,0.018318553349083007
2022-12-02,1795.9000244140625,1802.300048828125,1779.4000244140625,1802.0,1725,1766.3,1746.3000122070312,1692.456669108073,60.360356549787795,33.52846898800653,8078.35,24.043469062272152,21.297358396721222,2.7461106655509298,1813.3569501830443,1746.3000122070312,1679.243074231018,0.0767988747721125,0.8698350514064159,88.46164264083687,79.36029457725341,-11.538357359163133,-0.002887097463972421,0.024297025266388772,0.10360718400233093,0.6381766381766383,0.012751280195307059,-0.0033851140876456714
2022-12-05,1767.4000244140625,1808.0,1764.300048828125,1795.699951171875,1713,1771.760009765625,1751.0450134277344,1693.3100036621095,48.12350367983921,28.935021943552577,8156.05,23.02834624729826,21.643555966836633,1.384790280461626,1808.9150573148395,1751.0450134277344,1693.1749695406293,0.06609772272366933,0.6413080921299632,43.532737413094964,76.04942031140358,-56.46726258690503,-0.015869480267588165,0.015688781800558438,0.056741419679559035,-0.006956521739130417,0.02472555763733376,-0.01575983044346799
2022-12-06,1769.300048828125,1779.4000244140625,1767.9000244140625,1768.5999755859375,105,1775.9400146484375,1755.6850158691407,1693.996671549479,48.65188854090632,23.230163286471345,8159.2,22.12215970737452,21.739276714944214,0.3828829924303072,1802.1453424420833,1755.6850158691407,1709.224689296198,0.0529255830664395,0.6465232162930317,46.17532958124294,59.38990321172491,-53.82467041875706,0.001075039259825994,0.01195380011566094,0.05535344397740838,-0.9387040280210157,0.006499745482750023,0.00039583470080935946
2022-12-07,1785.5,1790.300048828125,1769.300048828125,1769.300048828125,422,1783.8400146484375,1759.3550170898438,1695.3383382161458,53.428413782759094,21.731699624767895,8179.15,22.452383911089555,21.881898154173285,0.5704857569162698,1802.8184163393796,1759.3550170898438,1715.891617840308,0.04940833297128257,0.8007701118825331,68.706547482619,52.804871492318945,-31.29345251738101,0.009156135604362126,0.022623138602519965,0.04287134248041946,3.019047619047619,0.011761411369364323,0.009156135604362214
2022-12-08,1788.699951171875,1790.9000244140625,1782.0,1782.0,713,1781.360009765625,1763.2850158691406,1696.8750040690104,58.04959448436754,19.329874393992338,8189.95,22.710505715049067,22.047619666348442,0.6628860487006243,1801.9447646571252,1763.2850158691406,1724.625267081156,0.04384968787241566,0.8287002127472866,73.15710392950824,62.67966033112338,-26.84289607049176,0.0017921877187763169,-0.006884695231883731,0.045962210811099746,0.6895734597156398,0.004975694446814072,0.0037597930257435466
2022-12-09,1798.0999755859375,1804.300048828125,1791.0999755859375,1794.9000244140625,125,1781.8,1765.6750122070312,1699.086669921875,63.29112145922445,20.556043084808966,8179.95,23.403788213118787,22.318853375702513,1.0849348374162737,1806.787098376649,1765.6750122070312,1724.5629260374133,0.04656812367552197,0.8943483097054389,86.23084693678322,76.0314994496368,-13.76915306321678,0.005255227075901647,0.0012249853232184638,0.02730956146051411,-0.8246844319775596,0.0073411230862655795,0.0017828018989077736
2022-12-12,1780.5,1793.9000244140625,1777.699951171875,1787.300048828125,85,1784.4199951171875,1766.4000122070313,1700.9000040690105,62.18201516045447,20.82209022419009,8171.35,22.27626176784929,22.310335054131873,-0.034073286282580995,1808.0441926554115,1766.4000122070313,1724.755831758651,0.04715147210211783,0.6692912147766512,61.53846153846154,73.642137468251,-38.46153846153847,-0.009788096226519438,0.007412003737116812,0.008210645526613769,-0.31999999999999995,0.009098608953770009,-0.003804648711660682
